text
hamane jaldI karI kyoMki hameM Dara thA ki hameM skUla pahu.Nchane meM derI hojAegI|
tuma do tIna dinoM meM phirase ThIka ho jAoge|
tuma do tIna dinoM meM phirase ThIka ho jAogI|
maiMne kala rAta eka prema patra likhA thA|
ye chi.DiyA.N haiM|
"eka kahAvata hai ""kuCha pAne ke lie kuCha khonA pa.DatA hai""|"
vaha afavAha jhUThI nikalI|
Aga jalAtI hai|
jahAja़ pAla tAnane ke do dina bAda pota-bhaMga ho gayA|
maiM hila nahIM sakatA|
Taॉma aura maiM dosta haiM|
maiM abhI havAIaDDe meM hU.N|
maiM sAta baje sokara uThatA hU.N|
dharatI sUraja kI parikramA karatI hai|
isa ga़latI ke lie maiM ja़immedAra hU.N|
pulisa ne usa la.DakI ke ka़Atila ko harAsata meM le liyA|
bachAo!
maiM meTro lekara skUla jAtI hU.N|
mujhe jage rahane ke lie shAyada aura kaॉfI pInI pa.DegI|
vaha kabhI-kabhAra mujhase milane AtA hai|
kisI ne merI se usake paise churA lie|
vaha ja़rUrata se ja़yAdA paise kamAtA hai|
maiM kyoTo gayA huA hU.N|
koI bhI naI bhAShA sIkhane meM ga़latiyoM se DaranA nahIM chahie|
yahA.N kaife hai kyA?
mAyuko sAIkala chalA sakatI hai|
maiM usase sachchA pyAra karatA thA|
bAga ke sAre phUla pAnI kI kamI kI vajaha se mara gae|
sAre phUla murajhA gae haiM|
maiM kala kanADA vApasa AU.NgA|
agara mujhe usakA patA patA hotA to maiMne use chiTThI likhI huI hotI|
vaise tuma kabhI hokkAIdo gaI huI ho kyA?
mujhe nahIM patA ki vaha AegI ki nahIM|
mujhe nahIM patA ki yaha chiTThI kisane likhI hai|
geMda pheMkie|
afrIkA ko eka samaya meM aMdhera mahAdvIpa bulAyA jAtA thA|
maiM usake Ane se pahale apanA homavarka khatama kara lU.NgA|
maiM kala amerikA jAU.NgI|
vaha abhinetA hai|
mujhe gaNita pasaMda hai|
maiM safara para usake sAtha gayA|
maiM skUla chala kara jAtI hU.N|
tumhArI sAIkala merI sAIkala jaisI hai|
tuma usase ChoTe ho kyA?
merI jInsa paiMTa dhulAI meM siku.Da gaI|
hama dhamAke se Dara gae|
para ve kala yahA.N Ae.Nge|
"Apa kahA.N rahate haiM? ""maiM Tokyo meM rahatA hU.N"""
usane tumheM kuCha batAyA kyA?
helena ghara Ate hI bImAra pa.Da gaI|
vaha natIje ke lie bechaina hai|
"mere lie usase ""nA"" kahanA bahuta mushkila thA|"
vaha laMdana tIna bAra jA chukA hai|
DaॉkTara ne merI choToM para paTTI lagAI|
mujhe tumhArI dayA nahIM chahie|
mujhe nahIM patA vaha kaise nikala bhAgA|
vaha mujhe usakI mA.N kI yAda dilAtI hai|
AdamI sattara pratishata pAnI kA banA huA hai|
karmachAriyoM ko apane bAla ChoTe kaTAne hote haiM|
mujhe usakI jhalaka dikhAI dI|
ghara meM saba-kuCha ThIka hai|
mujhe abhI khAnA khAne kA mana nahIM hai|
mujhe abhI taka usa filma ko dekhane kA maukA nahIM milA hai|
usake die gae kAraNa ko samajhanA mushkila hai|
hamAre pAsa grAhaka nahIM the to hamane dukAna jaldI baMda karadI|
ve Amane-sAmane kha.De hue|
bhUkha ne use chorI karane para majabUra kiyA|
vaha kheta para subaha se shAma taka kAma karatA hai|
tuma Aja jAo yA kala isase ja़yAdA farka nahIM pa.DegA|
yaha niyama tumapara bhI lAgu hotA hai|
ve saba jimakhAne meM mile|
adhanaMge bAhara jAnA bahuta sharmadAra hotA hai|
mujhe aba chAbI mila sakatI hai kyA?
vaha gAnA gAte hue AyA|
kyA mujhe batA sakate ho ki mashIna ko kaba baMda karanA hai?
maiM apane kAma se thaka chukA hU.N|
hama aksara ga़latiyA.N kara baiThate haiM|
sAre paMChI u.Da nahIM sakate|
agara mere pAsa paMkha hote to maiM u.Dakara tumhAre pAsa chalA AtA|
isa samasyA ko sulajhAnA bahuta kaThina hai|
yaha samasyA bahuta kaThina hai|
IMdhanoM meM peTrola bhI aba sastA nahIM rahA|
yUmI vahA.N akele gaI thI|
mere bachapana ke kaI dosta bhI Aye the |
maiM hara dUsare dina nahAtA hU.N|
lagabhaga sAre jApAnI la.DakoM ko bAskeTabaॉla khelanA achChA lagatA hai|
ve hAlAMki ju.DavA haiM unake shoka eka-dUsare se bahuta alaga haiM|
sau sAloM ko eka shataka bulAyA jAtA hai|
usake Tokyo Ate hI maiM tumheM turaMta fona karU.NgI|
yahA.N kharIdIM huIM chIja़oM ko mufta meM ghara taka pahu.NchAyA jAegA|
tuma yahA.N sAre ke sAre pe.Da kATa DAloge kyA?
merI bIvI ko billiyoM se nafarata hai|
amrIkI loga ja़yAdAtara kheloM meM bhAga lete haiM|
tuma samajhe nahIM|
gha.DI para abhI abhI tIna baje haiM|
usako chorI karate hue paka.DA gayA|
use mauta kI saja़A de dI gaI|
maiM kAma para jAne ke bajAya sAre dina ghara para rahA|
tumheM merI madada chahie kyA?
maiM dasa Daॉlara se ja़yAdA nahIM kharchanA chAhtA hU.N|
usane apane mAthe se pasInA poMChA|
kAsha mujhe tairanA AtA|
use paisoM kI ja़rUrata hai|
vaha bhAgate hue AyA|
vaha jaMgala kI dishA meM bhAga gayA|
kala barafa pa.DegI|
tuma amIra ho yA ga़rIba isase mujhe koI farka nahIM pa.DatA|
vaha merA chacherA bhAI nahIM hai|
vaha merA mamerA bhAI nahIM hai|
maiM naTakhaTa bachchoM ko bardAshta nahIM kara sakatA|
aprAdha kI paidAisha aksara ga़rIbI meM hotI hai|
ApakA bahuta bahuta dhanyavAda!
maiM isa shora ko aura bardAshta nahIM kara sakatI|
ve AdamI sheroM kA shikAra karane nikale|
kauna ja़yAdA teja़ bhAgatA hai kena yA TonI?
maiM jo bhI hU.N mere dosta kI vajaha se hU.N|
mere pitA ne sigareTa pInA baMda kara diyA|
meja़ para bastA rakhA huA hai|
tuma ina do tasvIroM meM aMtara batA sakate ho?
yahA.N dhUmrapAna karanA manA hai|
usakI nIlI AkheM haiM aura gore bAla haiM|
yaha nakshA hai|
tumhAre pAsa koka-shoka hai kyA?
tumhAre pitA kahA.N haiM?
maiM akla kA mArA thA jo tumheM vaha samajhAne kI koshisha karane baiThA jisakI mujhe khuda hI samajha nahIM thI|
mujhe vApasa fona karanA mata bhUlanA|
use kisI se bhI bAta karane kA mana nahIM thA|
chalo ChAyA meM tho.DA ArAma karaleM|
vaha ATha sAla kA thA jaba usane apane mAtA-pitA ko Cho.Da diyA|
subaha-shAma ko ThaMDa ho jAtI hai isalie maiM DhaMga se kapa.De pahananA chAhtI hU.N|
maiM itanI mahaMgI kitAba nahIM kha़rIda sakatA|
sau araba loga aMgreja़I bolate haiM|
agara Apake pAsa samaya ho to hamase milane AIegA|
yaha kapa.DA khAla se chipakatA hai|
bila samuMdara ke pAsa rahatA hai|
mujhe usase pyAra ho gayA|
tumane merA kaimarA dekhA kyA?
merI eka purAne dosta se mulAka़Ata huI|
TIvI chAlU kIjie|
mujhe DhaMga se tairanA nahIM AtA|
Apane kabhI kitAba likhI hai kyA?
rasoI se badabU nikAlane ke lie usane khi.DakI kholI|
mujhe apanI kaupI dikhAIe|
brija surakShita hai tuma usapara gA.DI chalAkara jA sakate ho|
vaha hafte meM eka bAra bAja़Ara jAtI thI|
tumheM yAda hai usane kyA kahA thA?
maiM jaMgala meM kho gayA|
tuma laMdana se kaba vApasa Ae?
mujhe nahIM lagatA kala bArisha hogI|
maiMne use pahale kabhI nahIM dekhA thA|
kAsha mere pAsa aura samaya hotA tumhAre sAtha bAta karane ke lie|
maiM usase pahale kaI bAra mila chukA thA|
asalI aura nakalI hIroM meM kyA farka hotA hai?
mAMsa vAlA pulAva ATha yuena kA hai| binA mAMsa vAlA pulAva kevala chAra yuena kA hai|
lifTa kahA.N para hai?
usane AsamAna kI tarafa dekhA|
tuma mAno yA na mAno usase koI farka nahIM pa.DatA|
Aja subaha mausama itanA kharAba thA ki mujhe TaiksI lenI pa.DI|
maiM ChAyA meM kha.DA hU.N|
maiM ChA.NoM meM kha.DA hU.N|
vaha agale sTaॉpa para utara gaI|
kobe vaha shahara hai jisameM maiM paidA huA thA|
mere baॉsa ne mujhase piChale ravivAra ko kAma karavAyA|
vaha hameshA apanI TIchara kI shika़Ayata karatI hai|
vaha khushI se uChala pa.DI|
mujhe usako dekhA nahIM jAtA|
achChA hogA ki tuma isa bure mausama meM bAhara na jAo|
tuma ina paisoM ke sAtha kyA karoge?
havA ne pattiyoM ko yahA.N-vahA.N bikhera diyA|
sahI aura ga़lata meM aMtara karanA mushkila hotA hai|
tumheM ise likha lenA chAhie jisase pahale ki tuma bhUla jAo|
maiM aMdara A sakatA hU.N kyA?
tumhAre pAsa kalama hai kyA?
smaॉga se pe.Da-paudhoM kI mauta hotI hai|
usakI kahAnI sachchI thI kyA?
yaha davAI tumhArA bhalA karegI!
mujhe vij~nAna aura gaNita donoM pasaMda haiM|
tuma isa chiTThI para sTaimpa lagAdoge kyA?
TonI kyA kara rahA hai?
isa dvIpa para bahuta kama loga rahate haiM|
mujhe piMjarA khAlI milA|
vaha hara subaha akhabAra paDha़tA hai|
agara koI Ae to unase kahanA ki maiM bAhara gayA hU.N|
use jo DabbA milA vaha khAlI thA|
eka aura gilAsa chAya leMge kyA?
Aja karmachAriyoM ko tho.DA jaldI ghara jAne dete haiM|
usane use eka gha.DI dI|
hama samaya meM pahu.Ncha jAe.Nge kyA?
tumhArI naukarI kaisI chala rahI hai?
merI naja़ra ina dinoM kamaja़ora ho rahI hai|
mere pAsa abhI koI paise nahIM haiM|
vaha usakI kha़Asiyata hai|
maiM sTeshana ke lie nikalane vAlA hU.N|
tumheM mana lagAkara paDha़nA hogA|
sAre aMDe bika chuke haiM|
khAnA abhI taka taiyAra nahIM huA hai|
mujhe logoM ke sAmane sharmiMdA mata karo|
vaha kama-se-kama tIsa sAla kA to hogA|
dekho! kitAba ko Aga laga gaI hai|
abhI se rAta ho gaI hai|
maiM usase milane ke lie utsuka hU.N|
maiM use jitanA ho sakegA utanA samaya meM khatama karane kI koshisha karU.NgA|
vaha mere Asa-pa.Dosa meM nahIM rahatA|
sArI duniyA meM kevala tIna taraha ke loga haiM - U.NgalIyA.N chaॉpasTiksa aura forka isatemAla karane vAle|
shaka kI koI guMjAIsha nahIM rahI hai|
ka़Agaja़oM ko bA.NTa doge kyA?
usakA yaha karane meM uddeshya kyA thA?
hama saba sacha jAnane ke lie bechaina haiM|
Apa apanA pahachAna-patra sAtha lAe.N haiM kyA?
yaha tumhArI DIvIDI hai kyA?
sara maiM naukarI DhU.NDha rahA hU.N|
agara mere pAsa samaya aura paise hoM to maiM yUropa kI yAtrA karanA chAhU.NgA|
Apa kahA.N bhejanA chAhte haiM?
maiMne sabja़iyA.N kha़rIda lIM haiM aura khAnA pakA liA hai| abha maiM apane beTe ke Akara khAnA khAne kA iMteja़Ara kara rahIM hU.N|
mAfa kIjiegA isa samaya kitane baje haiM?
maiMne ChaH kI ChaH khi.DakiyA.N ja़ArI baMda kara DAlIM haiM|
tumhArA janmadina kaba pa.DatA hai?
AdhA kilo kitane kA hai?
tuma jAne kI taiyArI nahIM kara rahe ho hai nA?
mAjyA.Nga maiM kevala kabhI-kabhAra hI khelatI hU.N kyoMki agara Adata laga gaI to sArA samaya usI para barabAda kara dU.NgI|
maiM Aja kuCha sAmAna kha़rIdane jAU.NgI|
maiM thaka gayA hU.N|
tumhAre gulAba khila gae haiM kyA?
vaha bachchA hAlAMki kevala chAra sAla kA hI hai vaha abhI se hI sau taka ginatI kara sakatA hai|
AsamAna meM do kauve u.Da raheM haiM|
Chata para jo chi.DiyA baiThI hai vaha eka kauA hai|
kauA koyale jaisA kAlA hotA hai|
kauA u.Da gayA|
Apa kaise haiM?
tuma kaise ho?
tuma kaisI ho?
tU kaisA hai?
tU kaisI hai?
Apa kaisI haiM?
Aja eka apraila hai|
kapa.De badalane kA kamarA kahA.N para hai?
yaha kitAba alI kI hai|
isa sAla bahuta bArisha pa.DI hai|
tumhArI bahana aMgreja़I nahIM bola sakatI hai|
patA nahIM kyA huA|
vaha mujhase ga़ulAma kI taraha bartAva karatA hai|
shikShA se umra kA koI sambaMdha nahIM hotA hai|
merI buA-jI mere lie phUla lAIM|
usako paisoM kI kamI thI|
usako lagatA hai ki usakA beTA abhI bhI ja़iMdA hai|
hama bIte hue kala se nahIM Chipa sakate|
jo paise bhara chukeM haiM unake nAma kATa do|
vaha apanI mA.N jaisI suMdara hai|
usake pAsa eka beTA hai aura vaha DaॉkTara bana gayA hai|
mAfa kIjiegA maiM kho gaI hU.N|
agara tuma madada chAhte ho to maiM madada karane ke lie taiyAra hU.N|
kAma eka taraha se achChI taraha se kiyA gayA thA|
Devisa-jI thake-hAre se dikhate haiM|
jaika ne merA ChAtA shAyada ga़latI se le liyA hai|
tuma yahA.N A hI gae ho to merI madada kara sakate ho|
maiM hara sAla jAtA hU.N|
usane ja़yAdA-se-ja़yAdA dasa haja़Ara Daॉlara kharche hoMge|
tumhArI jurrata kaise huI yaha bolane kI?!
kaisA chala rahA hai?
"kaba vApasa Aoge? ""yaha to mausama dekha kara patA chalegA|"""
tAre Upara chamaka raheM haiM|
bachchoM ko mA.N-bApa kI bAta mAnanI chAhie|
maiM tumase pyAra karatI hU.N|
maiM tumase pyAra karatA hU.N|
maiM Apase pyAra karatA hU.N|
maiM Apase pyAra karatI hU.N|
vaha afavAha ekadama jhUThI nikalI|
vaha sporTsa gA.DiyoM ke bAre meM pAgala hai|
isa prashna ke sAre uttara ga़lata the|
isa savAla ke sAre javAba ga़lata the|
una sabhI ke pAsa sAIkala hai|
vaha mujhase tIna sAla ba.DI hai|
maiM socha rahA hU.N ki tumheM jenakinsa-jI se milavAne le jAU.N|
tAre chamake|
piChale hafte klAsa se pA.Ncha vidyArthI anupasthita the|
vaha apane karmachAriyoM ke sAtha achChe se nibhatA hai|
mujhe agale sAla videsha jAkara paDha़AI karane kA mana hai|
aba maiM tumhArI mulAka़Ata apane pApA-mammI se karavAtA hU.N|
vaha jeba kATate hue paka.DA gayA|
vaha sUpa ko sU.Ngha rahA hai|
maiM kisI ko bhI nahIM bAtAU.NgA chAhe jo bhI ho|
usako aMdara le Ao|
kampanI ne kitanI gA.DiyA.N kha़rIdIM haiM?
unheM apane lIDara para pUrA bharosA hai|
ja़indagI eka bahuta lambA safara hai|
tumhAre pAsa penasila hai kyA?
kyA kahAnI hai?
maiM use dekhanA chAhU.NgA|
maiM usase milanA chAhU.NgA|
hamArI piChalI mulAka़Ata se aba dasa sAla ho gae haiM|
usa la.DakI ko khatare ke bAre meM patA thA|
mere pitAjI ko aMgreja़I achChe se bolanA AtA hai|
kAsha mujhe yaha javAba kala patA hotA!
jAo mauja karo| kAma tho.DI dera ruka sakatA hai|
loga havAIjahAja़ meM so kaise pAte haiM?
maiM usake pitA se milanA chAhtA hU.N|
itanA shora thA ki kisI ko bhI merI AvAja़ sunAI nahIM de rahI thI|
maiMne nadI meM ChalA.Nga lagAkara DubakI lI|
bArisha mere chehare para gira rahI thI|
maiM tumheM inameM se sabase achChe kapa.De chunane meM madada karU.NgI|
hame logoM kI pITha ke pIChe unakI burAI nahIM karanI chAhie|
tumako logoM ki pITha ke pIChe unakI burAI nahIM karanI chAhie|
apane sahapAThiyoM kI burAI mata karo|
dUsaroM kI burAI kabhI nahIM karanI chAhie|
isa Dabbe meM pA.Ncha seva haiM|
maiM bhUla gayA|
maiM bhUla gaI|
use bahuta akelApana mahasUsa huA|
merI Trena meM eka purAne dosta se mulAka़Ata huI|
usa rAjA se usakI tAka़ta ChIna lI gaI|
usane mujhe usakI gA.DI nahIM chalAne dI|
Dabbe meM kuCha seva sa.De hue the|
vaha apanI paDha़AI meM bahuta dhyAna lagAtI hai|
vaha kaunasI chi.DiyA hai?
maiMne apanA kamarA abhI abhI sAfa kiyA hai|
maiM hara roja़ apanI DAyarI meM likhatI hU.N|
isa kamIja़ ko istrI kI ja़rUrata hai|
tuma yaha kitAba mufta meM le sakate ho|
mujhe lagatA hai vaha sahI hai|
kahA jAtA hai ki vaha duniyA meM sabase amIra AdamI hai|
vaha Tenisa bahuta achChA khelatI hai|
vaha tumase nArAja़ hai|
ye kutte ba.De haiM|
vidyArthiyoM meM se kevala eka hI ne kitAba ko paDha़A thA|
vAdI meM se eka nadI bahatI hai|
hamane jaldI se khAnA khAyA aura phira turanta nikala pa.De|
duniyA kI AbAdI baDha़tI rahatI hai|
vaha AsamAna kI ora dekha rahA thA|
maiM hara subaha ChaH baje usako uThAtI hU.N|
ummIda mata Cho.Do|
maiM hairAna thA ki vaha savAla kA javAba nahIM de pAI|
mujhe aMgreja़I meM dilachaspI hai|
dhyAna do!
Apa apanI gA.DI yahA.N kha.DI nahIM kara sakate haiM|
yaha Trena baॉsTana ke lie ravAnA ho rahI hai|
mujhe maChalI se elarjI hai|
merI yAda AI kyA?
isa mahIne do ka़tla hue haiM|
isa mahIne do hatyAe.N huIM haiM|
usane unako ka़aidiyoM ko Cho.Dane kA Adesha diyA|
vaha sahI-ga़lata meM aMtara karanA nahIM jAnatA|
maiM samajhA nahIM|
mujhase aura sahana nahIM hogA!
mujhe usa AdamI se chiDha़ AtI hai|
Apa kaise ho?
maiM usako yaha bAta samajhAu.NgA|
dUra se dekhane meM vaha patthara eka AdamI ke chehare kI taraha dikhatA thA|
tuma yUropa kaba jA rahe ho?
maiM usa gA.DI kI rafatAra dekhakara hairAna raha gayA|
bahuta sArA kAma hai karane ko!
mere mAtA-pitA abhI-abhI sTeshana para pahu.NcheM haiM|
jApAna meM skUla apraila meM shurU hotA hai|
Apake pAsa isase ba.De nApa kA hai kyA?
Apa TIvI dekhateM haiM kyA?
mujhe yaha jaikeTa pasaMda nahIM hai|
merA sTaॉpa ChUTa gayA| agalA sTaॉpa kitanI dera meM AegA?
Apase bAta karake khushI huI para aba mujhe jAnA pa.DegA|
kuCha loga saMvidhAna ko sudhAranA chAhate haiM|
usapara chorI kA ilaja़Ama lagAyA gayA|
maiM apanI gardana nahIM ghumA sakatA kyoMki bahuta darda hotA hai|
mujhe aMgreja़I aura saMgIta pasaMda haiM|
myuja़iyama somavAra se shukravAra taka khulA rahatA hai|
usane apanA nAma dobArA dhIre se bolA|
yaha Apa saba ke lie eka bahuta mahatvapUrNa mAmalA hai|
eka pulisa afasara usase bAta kara rahA hai|
usakI mere lie salAha yaha thI ki maiM ja़yAdA mana lagAkara kAma karU.N|
aMgreja़I bhAShA ke shabda bahuta sI aura bhAShAoM meM udhAra lie jAteM haiM|
vaha aura usakI patnI dono ke pAsa gA.DiyA.N haiM|
maiMne jarmana kI bajAya frAnasIsI sIkhI |
maiM yahA.N tIna mahInoM ke lie rahU.NgA|
mere pAsa kala usakI eka chiTThI AI|
sabhI loga ArAma kI ja़indagI jInA chAhate haiM|
hama arabI paDha़teM haiM|
kuCha logoM ko chAya achChI lagatI hai aura kuCha logoM ko kaॉfI|
hama isa viShaya para sahamata haiM|
vaha tumheM samajhatA nahIM hai|
ina dono meM se ja़yAdA mahaMgA kaunasA hai?
usake pAsa dADha़I hai|
duniyA mere binA khushI se muskurAegI|
kyA tumheM lagatA hai ki maChaliyA.N suna sakatIM haiM?
yaha tumhArA kuttA hai|
TIvI chAlU karadoge kyA?
vaha somavAra ko nyUyaॉrka chalA gayA|
merA dAhinA paira so gayA hai|
mujhe amrIkI sAhitya meM dilachaspI hai|
mujhe kutte achChe lagate haiM|
usane bachche ko rote hue Cho.Da diyA|
sIDha़I ko dIvAra ke sAtha kha.DA karo|
maiM kisI ko tumheM ghara se lene ke lie bhijavAdU.NgA|
pIkara khatama karado|
tumheM maiM yAda hU.N kyA?
TonI kaba paDha़AI karatA hai?
tuma daftara kyoM nahIM gae?
maiM tumhArA jitanA ho sakegA utanA madada karU.NgA|
aMdara A jAo|
maiM yahA.N eka-do dina rahU.NgA|
vaha bahuta akalamaMda hai|
tuma agale mahIne amrIkA jAoge kyA?
rAShTrapati ne achAnaka se isatIfA de diyA|
rAShTrapati ne achAnaka se apanA tyAgapatra sauMpa diyA|
yahA.N besabaॉla khelanA manA hai|
hama usake ghara ke sAmane mileMge|
kRRipayA dhyAna dIjie|
ve iMglaiMDa ke eka ChoTe se gA.Nva meM rahate haiM|
isa lekha kI aMgreja़I bahuta hI achChI hai|
tuma hamAre sAtha Aoge kyA?
tumhArI kitAba kaunasI hai?
kyA Apako patA hai usane kyA kiyA hai?
usane AkhirakAra savAla kA javAba DhU.NDha nikAlA|
usane mujhe dhyAna meM lene se inakAra karadiA|
vaha jAchukA hai|
maka.DiyoM ko jAla bunanA achChA lagatA hai|
agara maiM mUrkha hU.N to tuma bhI ho|
vaha kAmayAba honA chAhatA thA|
use frAnasIsI jarmana se ja़yAdA achChI lagatI hai|
ina karmachAriyoM ko naukarI se nikAlane kI bajAya kyoM na hama inake kAma karanA kA samaya kama karadeM?
maiM kabhI vApasa nahIM AU.NgA|
merI pITha meM tho.DA darda ho rahA hai|
bistara se bAhara nikalo!
mAfa kIjiegA Apane jo nambara DAyala kiyA hai vaha ga़lata hai|
mere pApA ko garmI ke mausama se nafarata hai|
nahIM mujhe nahIM lagatA ki ga़latI merI hai|
jo akhabAra meM likhA hai vaha sacha hai|
tumhAre dimAga़ meM yaha bAta kaise AI?
jo bhI resa jItegA InAma usI kA hogA|
usakI rAya bekAra hai|
yaha merI patnI hai|
hameM Taiksa bharanA pa.DegA|
jo bhI pahale Ae.Nge unheM sabase achChI sITeM mileMgIM|
usane kapa.De utAre binA hI pAnI meM ChalA.Nga lagAdI|
tuma kurasI para baiTha sakate ho|
mujhe chInI-vAlA chIja़eM nahIM khAnI chAhie.N|
aMgreja़I bolane ke samaya ga़latiyoM se mata DarA karo|
maiMne usase vaha karane ko kahA thA|
vaha jahA.N bhI jAe vaha kuttA usake pIChe-pIChe jAtA thA|
maiM maMgalavAra ke Ane se pahale tumase khabara sunane kI ummIda rakhU.NgA|
tumheM phUloM meM dilachaspI hai kyA?
tumhAre uThane kA samaya ho gayA hai|
Apake pAsa apauiMTameMTa hai kyA?
AkhirakAra usako usakI ga़latiyA.N samajha meM AIM|
yaha vahI chIja़ hai jisakI mujhe ja़rUrata hai|
maiMne do darjana penasileM kharIdIM|
sunie shinaChiAo restarA.N yahA.N se dUra hai kyA?
maiMne abhI taka nahIM khAyA hai|
yahA.N apanA hastAkShara kIjie|
maiM roja़ ChaH baje uThatA hU.N|
kala mausama achChA hogA kyA?
sunie Asa-pAsa meM koI TaॉyaleTa hai kyA?
pA.Ncha baja gae haiM| agara tuma apanI chiTThI jaldI se DAka meM DAlado to shAyada abhI bhI chalI jAegI|
aba ThIka hai| na ja़yAdA bhArI hai na ja़yAdA halkA hai|
Aja kaunasA vAra hai?
ye hamArI kitAbeM haiM|
tuma chAya pInA chAhate ho yA kaॉfI?
eka battI nahIM jala rahI hai| tuma ja़rA Akara dekha sakate ho kyA?
mujhe isa taraha kA sofA nahIM kharIdanA hai|
janmadina mubAraka ho!
hA.N.
maiM Amataura ATha baje sokara uThatA hU.N|
aura phira ve lukA-ChuppI khelane jAyA karate the|
pataMga pe.Da meM jAkara aTaka gaI|
bachche pataMga u.DA rahe the|
chalo pataMga u.DAe.N!
kisI ne merI pataMga kATa lI hai|
usane AmaMtraNa ko svIkAra nahIM kiyA|
hamArA svAsthya hamArI sabase kImatI saMpatti hotI hai|
tuma Aja bija़I ho kyA?
tumhAre pAsa Aja samaya hai kyA?
ve jimakhAne meM haiM kyA?
usa gA.DI ne bahuta dhUla u.DAI|
khAnA banAnA mujhapara Cho.Da do|
maiMne ChoTI umra se hI gAnA gAnA shurU kara diyA thA|
paDha़AI karanA tumhArA karttavya hai|
hama jaba taka apanA svAsthya nahIM kho dete haiM taba taka usakI asalI kImata nahIM pahachAnate haiM|
maiM tumhAre sAtha safara karanA chAhatA hU.N|
guladAna ko kisane to.Da diyA?
vaha apane sAre gharavAloM kI nakala utAra sakatA hai|
maiMne use mahInoM se nahIM dekhA hai|
usakI DaॉkTara banane kI abhilAShA hai|
usane hamArA prastAva svIkAra kara liyA|
maiMne eka sAla ke lie sigareTa pInA Cho.Da diyA thA|
usane usakA prastAva khushI se svIkAra kara liyA|
mere pAsa eka gA.DI hai|
vaha hameshA mana lagAkara kAma karatI hai|
mujhase usakA akkha.Dapana jhelA nahIM jAtA|
DaॉkTara sAhaba ApakA bahuta bahuta dhanyavAda|
sailI aura maiM eka hI daftara meM kAma karate haiM|
